"";"Date";"Consumption"
"1";2018-01-01;58,6272989676689
"2";2018-01-02;43,6048514983891
"3";2018-01-03;39,3437504510693
"4";2018-01-04;55,2307490445679
"5";2018-01-05;61,1642143889239
"6";2018-01-06;51,0929634615191
"7";2018-01-07;40,3257470885253
"8";2018-01-08;67,8645605801096
"9";2018-01-09;58,4070278941991
"10";2018-01-10;46,8006241379288
"11";2018-01-11;43,311368400156
"12";2018-01-12;58,8459641646347
"13";2018-01-13;43,2513561883615
"14";2018-01-14;35,9791046123342
"15";2018-01-15;49,483040444051
"16";2018-01-16;70,9889901951583
"17";2018-01-17;47,7743341911937
"18";2018-01-18;48,6960429717263
"19";2018-01-19;44,8545225371232
"20";2018-01-20;56,2921589266201
"21";2018-01-21;52,3937567479546
"22";2018-01-22;39,8190764821568
"23";2018-01-23;32,2501176220901
"24";2018-01-24;52,3792803005346
"25";2018-01-25;57,0212054661137
"26";2018-01-26;57,2346814059541
"27";2018-01-27;33,341368305363
"28";2018-01-28;41,443052014919
"29";2018-01-29;38,5480299018823
"30";2018-01-30;37,2379136951637
"31";2018-01-31;52,1759507128619
"32";2018-02-01;56,9189067027415
"33";2018-02-02;44,6708084481769
"34";2018-02-03;51,6735365231181
"35";2018-02-04;51,2954163065184
"36";2018-02-05;40,2577230975238
"37";2018-02-06;43,3373244444538
"38";2018-02-07;46,0447970886059
"39";2018-02-08;50,7757305537494
"40";2018-02-09;52,4104973702984
"41";2018-02-10;54,2880522539241
"42";2018-02-11;40,1442941006566
"43";2018-02-12;47,1151087097027
"44";2018-02-13;51,6747854241697
"45";2018-02-14;37,6456019873548
"46";2018-02-15;55,9256108664575
"47";2018-02-16;44,2938548178175
"48";2018-02-17;40,5303822918256
"49";2018-02-18;55,7800613181028
"50";2018-02-19;44,6944617129521
"51";2018-02-20;62,8032653951315
"52";2018-02-21;52,0716705588815
"53";2018-02-22;62,6987063203374
"54";2018-02-23;49,371368801213
"55";2018-02-24;49,0073440890153
"56";2018-02-25;44,1500888786781
"57";2018-02-26;54,9318096367845
"58";2018-02-27;35,8381132527416
"59";2018-02-28;73,2604134197424
"60";2018-03-01;54,9349672246322
"61";2018-03-02;43,8232447186065
"62";2018-03-03;49,7678566422366
"63";2018-03-04;46,0195805901088
