"";"Date";"Consumption"
"1";2018-01-01;56,8667508053075
"2";2018-01-02;41,2413046299531
"3";2018-01-03;62,1475183671678
"4";2018-01-04;50,8464053193697
"5";2018-01-05;62,2589532808018
"6";2018-01-06;54,2960262163737
"7";2018-01-07;59,6193846520337
"8";2018-01-08;57,3292479943502
"9";2018-01-09;49,7454606863673
"10";2018-01-10;48,4034479772908
"11";2018-01-11;59,0510925151358
"12";2018-01-12;42,024696825184
"13";2018-01-13;79,1594744545984
"14";2018-01-14;58,9467895097336
"15";2018-01-15;44,6601683108163
"16";2018-01-16;51,2976675511827
"17";2018-01-17;45,2755918551931
"18";2018-01-18;51,2101259118199
"19";2018-01-19;48,7516735502777
"20";2018-01-20;39,9482654314097
"21";2018-01-21;52,3306830508037
"22";2018-01-22;54,7811785696554
"23";2018-01-23;58,716823270863
"24";2018-01-24;55,2534392557042
"25";2018-01-25;60,7338209666459
"26";2018-01-26;50,2603938575789
"27";2018-01-27;46,6284023911774
"28";2018-01-28;52,4727040472131
"29";2018-01-29;66,3020871243655
"30";2018-01-30;52,4761724604874
"31";2018-01-31;47,3366390416254
"32";2018-02-01;47,9747874146529
"33";2018-02-02;62,2602721720599
"34";2018-02-03;60,9219068960917
"35";2018-02-04;53,6020657092623
"36";2018-02-05;47,0223544521933
"37";2018-02-06;47,8355858627431
"38";2018-02-07;40,1304045852229
"39";2018-02-08;49,7116292729474
"40";2018-02-09;39,9045302086032
"41";2018-02-10;48,6479137972058
"42";2018-02-11;47,1466118231424
"43";2018-02-12;39,3258097024056
"44";2018-02-13;65,1154237081681
"45";2018-02-14;57,8066519141121
"46";2018-02-15;50,8286280671762
"47";2018-02-16;48,2383927123568
"48";2018-02-17;51,2541288067847
"49";2018-02-18;45,3432156510879
"50";2018-02-19;43,9569106214514
"51";2018-02-20;54,3108843928942
"52";2018-02-21;55,6511412999176
"53";2018-02-22;52,5444173090084
"54";2018-02-23;49,6028949746019
"55";2018-02-24;42,2466502707349
"56";2018-02-25;37,7458801197317
"57";2018-02-26;61,001039167674
"58";2018-02-27;36,0117920535842
"59";2018-02-28;53,4883789268039
"60";2018-03-01;55,5161213129507
"61";2018-03-02;62,7100937970857
"62";2018-03-03;29,4367042979439
"63";2018-03-04;60,4706077324715
"64";2018-03-05;34,5134072780744
"65";2018-03-06;39,0055626735763
"66";2018-03-07;46,5939736562229
"67";2018-03-08;52,0548607968852
"68";2018-03-09;38,8115667639625
"69";2018-03-10;44,340157442545
"70";2018-03-11;39,7512383661591
"71";2018-03-12;33,4133056281099
"72";2018-03-13;46,2889700574531
"73";2018-03-14;64,5933436369245
"74";2018-03-15;50,4998050329743
"75";2018-03-16;47,6415630163506
"76";2018-03-17;47,22498865539
"77";2018-03-18;47,828776678607
"78";2018-03-19;57,6128774179252
"79";2018-03-20;57,8657587431738
"80";2018-03-21;48,1036302090383
"81";2018-03-22;45,584524762675
"82";2018-03-23;49,8274334335044
"83";2018-03-24;44,7715274263055
"84";2018-03-25;47,5188953592878
"85";2018-03-26;66,8406892674747
"86";2018-03-27;48,548028595981
"87";2018-03-28;58,0297759990857
"88";2018-03-29;50,5013417346759
"89";2018-03-30;51,7161343654593
"90";2018-03-31;55,9869824176123
"91";2018-04-01;43,3510164107792
"92";2018-04-02;62,3993795421538
"93";2018-04-03;44,7731454228181
"94";2018-04-04;39,9776259666566
"95";2018-04-05;46,3460135476291
"96";2018-04-06;37,9127021751417
"97";2018-04-07;46,2508895967041
"98";2018-04-08;67,4595269457684
"99";2018-04-09;56,3911237637153
"100";2018-04-10;52,2004129454455
"101";2018-04-11;59,2695394892448
"102";2018-04-12;53,3820306276424
"103";2018-04-13;38,9412042902217
"104";2018-04-14;40,8002860544484
"105";2018-04-15;35,2614931423603
"106";2018-04-16;60,9975608300501
"107";2018-04-17;59,3068000954665
"108";2018-04-18;49,7305508682415
"109";2018-04-19;56,7222421195367
"110";2018-04-20;69,5453783294809
"111";2018-04-21;50,1247026326641
"112";2018-04-22;40,7840007226672
"113";2018-04-23;45,0178826364456
"114";2018-04-24;42,7088189596733
"115";2018-04-25;60,6574970476694
"116";2018-04-26;51,451850614367
"117";2018-04-27;44,1464307503309
"118";2018-04-28;45,8373388043039
"119";2018-04-29;53,0221401376877
"120";2018-04-30;37,1801046059847
"121";2018-05-01;37,0136446340341
"122";2018-05-02;54,4742524259647
"123";2018-05-03;47,7250652147244
"124";2018-05-04;45,5526653800125
"125";2018-05-05;43,5429256902076
"126";2018-05-06;46,2223087207652
"127";2018-05-07;67,0340238624342
"128";2018-05-08;37,874522421776
"129";2018-05-09;53,8135563761837
"130";2018-05-10;56,5886394474829
"131";2018-05-11;67,070220615412
"132";2018-05-12;45,6710652525955
"133";2018-05-13;36,8254972958479
"134";2018-05-14;78,3427928070832
"135";2018-05-15;52,0620149755099
"136";2018-05-16;55,6686666968891
"137";2018-05-17;29,9010261901033
"138";2018-05-18;53,2850481849528
